Group[0]
Name=      0_26 : profit=240, weight= 68
Name=     89_17 : profit=122, weight= 40
Name=     89_20 : profit=108, weight= 39
Name=     89_16 : profit=106, weight= 37
Name=     89_18 : profit=105, weight= 37
Name=     89_19 : profit=100, weight= 34
Name=     89_12 : profit= 66, weight= 25
Name=     89_15 : profit= 63, weight= 26
Name=     89_11 : profit= 49, weight= 22
Name=     89_13 : profit= 48, weight= 19
Name=     89_14 : profit= 42, weight= 19
Name=      89_8 : profit= 35, weight= 16
Name=      89_6 : profit= 32, weight= 14
Name=      89_7 : profit= 31, weight= 12
Name=      89_9 : profit= 31, weight= 11
Name=     89_10 : profit= 20, weight= 11
Name=      89_3 : profit= 17, weight=  6
Name=      89_4 : profit= 17, weight=  8
Name=      89_1 : profit= 13, weight=  6
Name=      89_2 : profit= 11, weight=  5
Name=      89_5 : profit=  9, weight=  9
Group[90]
Name=     90_28 : profit=238, weight= 62
Name=     90_29 : profit=229, weight= 61
Name=     90_30 : profit=221, weight= 62
Name=     90_26 : profit=217, weight= 59
Name=     90_27 : profit=210, weight= 57
Name=     90_24 : profit=136, weight= 52
Name=     90_23 : profit=129, weight= 49
Name=     90_21 : profit=125, weight= 49
Name=     90_25 : profit=121, weight= 45
Name=     90_22 : profit=119, weight= 45
Name=     90_17 : profit= 98, weight= 38
Name=     90_16 : profit= 83, weight= 42
Name=     90_20 : profit= 83, weight= 38
Name=     90_18 : profit= 81, weight= 37
Name=     90_19 : profit= 71, weight= 37
Name=     90_14 : profit= 46, weight= 29
Name=     90_11 : profit= 45, weight= 32
Name=     90_13 : profit= 44, weight= 29
Name=     90_15 : profit= 40, weight= 29
Name=      90_9 : profit= 39, weight= 26
Name=     90_12 : profit= 39, weight= 31
Name=      90_6 : profit= 30, weight= 25
Name=      90_7 : profit= 30, weight= 24
Name=      90_8 : profit= 25, weight= 21
Name=     90_10 : profit= 25, weight= 25
Name=      90_5 : profit= 18, weight=  5
Name=      90_2 : profit= 11, weight= 12
Name=      90_1 : profit=  0, weight= 17
Name=      90_3 : profit=  0, weight=  5
Name=      90_4 : profit=  0, weight= 13
Group[91]
Name=     91_27 : profit=325, weight= 66
Name=     91_29 : profit=320, weight= 65
Name=     91_26 : profit=309, weight= 66
Name=     91_28 : profit=303, weight= 61
Name=     91_30 : profit=301, weight= 63
Name=     91_21 : profit=180, weight= 55
Name=     91_22 : profit=171, weight= 47
Name=     91_25 : profit=167, weight= 53
Name=     91_24 : profit=161, weight= 50
Name=     91_23 : profit=155, weight= 47
Name=     91_16 : profit= 71, weight= 44
Name=     91_20 : profit= 67, weight= 43
Name=     91_17 : profit= 66, weight= 44
Name=     91_19 : profit= 64, weight= 39
Name=     91_18 : profit= 62, weight= 41
Name=     91_12 : profit= 55, weight= 34
Name=     91_14 : profit= 52, weight= 37
Name=     91_15 : profit= 52, weight= 32
Name=     91_11 : profit= 48, weight= 31
Name=     91_13 : profit= 43, weight= 30
Name=      91_6 : profit= 35, weight= 25
Name=     91_10 : profit= 35, weight= 25
Name=      91_7 : profit= 34, weight= 24
Name=      91_9 : profit= 34, weight= 28
Name=      91_8 : profit= 24, weight= 21
Name=      91_3 : profit= 14, weight= 17
Name=      91_5 : profit= 12, weight= 17
Name=      91_2 : profit= 11, weight=  7
Name=      91_4 : profit=  7, weight=  7
Name=      91_1 : profit=  6, weight= 11
Group[92]
Name=     92_29 : profit=159, weight= 50
Name=     92_27 : profit=150, weight= 48
Name=     92_28 : profit=148, weight= 47
Name=     92_30 : profit=144, weight= 50
Name=     92_26 : profit=136, weight= 45
Name=     92_24 : profit=119, weight= 41
Name=     92_21 : profit=116, weight= 40
Name=     92_23 : profit=115, weight= 43
Name=     92_25 : profit=113, weight= 39
Name=     92_22 : profit=108, weight= 39
Name=     92_17 : profit= 61, weight= 35
Name=     92_16 : profit= 58, weight= 35
Name=     92_20 : profit= 52, weight= 33
Name=     92_18 : profit= 51, weight= 34
Name=     92_19 : profit= 49, weight= 33
Name=      92_8 : profit= 39, weight= 17
Name=     92_11 : profit= 26, weight= 27
Name=     92_12 : profit= 25, weight= 28
Name=     92_13 : profit= 19, weight= 29
Name=     92_14 : profit= 19, weight= 22
Name=      92_2 : profit= 15, weight=  6
Name=     92_15 : profit= 15, weight= 25
Name=      92_7 : profit=  8, weight= 19
Name=      92_6 : profit=  6, weight= 16
Name=      92_1 : profit=  0, weight=  7
Name=      92_3 : profit=  0, weight=  5
Name=      92_4 : profit=  0, weight=  7
Name=      92_5 : profit=  0, weight=  8
Name=      92_9 : profit=  0, weight= 15
Name=     92_10 : profit=  0, weight= 21
Group[93]
Name=     93_29 : profit=340, weight= 68
Name=     93_28 : profit=329, weight= 65
Name=     93_26 : profit=324, weight= 64
Name=     93_27 : profit=324, weight= 65
Name=     93_30 : profit=309, weight= 63
Name=     93_22 : profit=272, weight= 59
Name=     93_23 : profit=253, weight= 55
Name=     93_24 : profit=249, weight= 55
Name=     93_25 : profit=237, weight= 51
Name=     93_21 : profit=233, weight= 49
Name=     93_16 : profit=171, weight= 44
Name=     93_19 : profit=170, weight= 43
Name=     93_18 : profit=169, weight= 42
Name=     93_20 : profit=169, weight= 44
Name=     93_17 : profit=165, weight= 41
Name=     93_11 : profit=123, weight= 36
Name=     93_12 : profit=123, weight= 36
Name=     93_13 : profit=123, weight= 36
Name=     93_14 : profit=123, weight= 35
Name=     93_15 : profit=119, weight= 35
Name=      93_8 : profit=102, weight= 32
Name=      93_7 : profit= 98, weight= 31
Name=      93_6 : profit= 97, weight= 31
Name=     93_10 : profit= 85, weight= 31
Name=      93_9 : profit= 81, weight= 27
Name=      93_1 : profit= 35, weight= 23
Name=      93_5 : profit= 28, weight= 17
Name=      93_3 : profit= 25, weight= 21
Name=      93_4 : profit= 17, weight= 10
Name=      93_2 : profit= 13, weight=  8
Group[94]
Name=     94_29 : profit=206, weight= 57
Name=     94_26 : profit=186, weight= 52
Name=     94_28 : profit=185, weight= 48
Name=     94_30 : profit=184, weight= 51
Name=     94_27 : profit=171, weight= 49
Name=     94_21 : profit=135, weight= 46
Name=     94_22 : profit=130, weight= 44
Name=     94_24 : profit=129, weight= 44
Name=     94_25 : profit=114, weight= 42
Name=     94_23 : profit=112, weight= 38
Name=     94_17 : profit= 67, weight= 36
Name=     94_19 : profit= 66, weight= 35
Name=     94_18 : profit= 65, weight= 36
Name=     94_20 : profit= 65, weight= 35
Name=     94_16 : profit= 64, weight= 34
Name=     94_14 : profit= 46, weight= 26
Name=     94_15 : profit= 43, weight= 28
Name=     94_13 : profit= 40, weight= 28
Name=     94_12 : profit= 37, weight= 21
Name=     94_11 : profit= 36, weight= 23
Name=     94_10 : profit= 27, weight= 16
Name=      94_6 : profit= 26, weight= 19
Name=      94_8 : profit= 24, weight= 20
Name=      94_9 : profit= 22, weight= 20
Name=      94_7 : profit= 16, weight= 18
Name=      94_4 : profit= 14, weight=  8
Name=      94_1 : profit= 13, weight=  7
Name=      94_2 : profit= 13, weight=  9
Name=      94_5 : profit= 13, weight= 10
Name=      94_3 : profit= 12, weight=  6
Group[95]
Name=     95_28 : profit=173, weight= 66
Name=     95_27 : profit=165, weight= 64
Name=     95_26 : profit=163, weight= 66
Name=     95_29 : profit=161, weight= 64
Name=     95_30 : profit=148, weight= 56
Name=     95_22 : profit= 97, weight= 55
Name=     95_23 : profit= 96, weight= 49
Name=     95_24 : profit= 91, weight= 50
Name=     95_25 : profit= 82, weight= 48
Name=     95_21 : profit= 74, weight= 47
Name=     95_16 : profit= 71, weight= 44
Name=     95_18 : profit= 65, weight= 41
Name=     95_19 : profit= 64, weight= 40
Name=     95_17 : profit= 60, weight= 38
Name=     95_20 : profit= 55, weight= 39
Name=     95_12 : profit= 51, weight= 35
Name=     95_14 : profit= 50, weight= 36
Name=     95_13 : profit= 49, weight= 32
Name=     95_15 : profit= 45, weight= 32
Name=     95_11 : profit= 38, weight= 30
Name=     95_10 : profit= 23, weight= 27
Name=      95_9 : profit= 20, weight= 23
Name=      95_1 : profit= 18, weight=  7
Name=      95_6 : profit= 18, weight= 27
Name=      95_7 : profit= 17, weight= 25
Name=      95_3 : profit= 14, weight= 11
Name=      95_8 : profit= 14, weight= 19
Name=      95_5 : profit=  3, weight=  5
Name=      95_2 : profit=  0, weight=  7
Name=      95_4 : profit=  0, weight= 14
Group[96]
Name=     96_28 : profit=223, weight= 51
Name=     96_27 : profit=222, weight= 49
Name=     96_30 : profit=222, weight= 51
Name=     96_26 : profit=207, weight= 47
Name=     96_29 : profit=205, weight= 47
Name=     96_24 : profit=132, weight= 42
Name=     96_22 : profit=111, weight= 38
Name=     96_21 : profit=107, weight= 38
Name=     96_25 : profit=107, weight= 37
Name=     96_23 : profit=106, weight= 38
Name=     96_17 : profit= 69, weight= 35
Name=     96_16 : profit= 67, weight= 35
Name=     96_18 : profit= 56, weight= 27
Name=     96_19 : profit= 56, weight= 31
Name=     96_20 : profit= 53, weight= 28
Name=     96_13 : profit= 46, weight= 20
Name=     96_11 : profit= 45, weight= 21
Name=     96_15 : profit= 44, weight= 22
Name=     96_12 : profit= 42, weight= 19
Name=     96_14 : profit= 42, weight= 18
Name=      96_6 : profit= 32, weight= 16
Name=      96_7 : profit= 24, weight= 10
Name=      96_4 : profit= 23, weight=  8
Name=      96_8 : profit= 22, weight= 11
Name=      96_9 : profit= 20, weight= 11
Name=     96_10 : profit= 18, weight= 10
Name=      96_5 : profit= 17, weight=  9
Name=      96_2 : profit= 14, weight=  5
Name=      96_1 : profit= 12, weight=  9
Name=      96_3 : profit= 12, weight=  9
Group[97]
Name=     97_29 : profit=216, weight= 57
Name=     97_28 : profit=207, weight= 56
Name=     97_27 : profit=206, weight= 57
Name=     97_26 : profit=205, weight= 55
Name=     97_30 : profit=200, weight= 54
Name=     97_25 : profit=147, weight= 46
Name=     97_23 : profit=143, weight= 51
Name=     97_24 : profit=142, weight= 49
Name=     97_21 : profit=141, weight= 47
Name=     97_22 : profit=140, weight= 49
Name=     97_16 : profit= 75, weight= 40
Name=     97_20 : profit= 72, weight= 40
Name=     97_19 : profit= 70, weight= 39
Name=     97_17 : profit= 68, weight= 38
Name=     97_18 : profit= 65, weight= 39
Name=      97_2 : profit= 35, weight=  9
Name=     97_13 : profit= 29, weight= 28
Name=     97_15 : profit= 26, weight= 33
Name=     97_14 : profit= 23, weight= 33
Name=     97_11 : profit= 21, weight= 28
Name=      97_9 : profit= 17, weight= 18
Name=     97_12 : profit= 17, weight= 25
Name=     97_10 : profit= 14, weight= 21
Name=      97_6 : profit= 12, weight= 20
Name=      97_8 : profit= 10, weight= 16
Name=      97_5 : profit=  9, weight=  5
Name=      97_7 : profit=  8, weight= 20
Name=      97_1 : profit=  0, weight=  7
Name=      97_3 : profit=  0, weight= 14
Name=      97_4 : profit=  0, weight= 14
Group[98]
Name=     98_26 : profit=387, weight= 54
Name=     98_27 : profit=368, weight= 52
Name=     98_29 : profit=364, weight= 51
Name=     98_28 : profit=353, weight= 50
Name=     98_30 : profit=347, weight= 49
Name=     98_25 : profit=143, weight= 46
Name=     98_22 : profit=131, weight= 45
Name=     98_24 : profit=121, weight= 41
Name=     98_21 : profit=118, weight= 44
Name=     98_23 : profit=117, weight= 41
Name=     98_18 : profit= 76, weight= 38
Name=     98_20 : profit= 67, weight= 37
Name=     98_16 : profit= 66, weight= 38
Name=     98_17 : profit= 61, weight= 35
Name=     98_19 : profit= 58, weight= 34
Name=     98_13 : profit= 34, weight= 33
Name=     98_12 : profit= 33, weight= 31
Name=     98_15 : profit= 30, weight= 30
Name=     98_11 : profit= 29, weight= 28
Name=     98_14 : profit= 29, weight= 28
Name=      98_9 : profit= 24, weight= 26
Name=      98_7 : profit= 22, weight= 27
Name=     98_10 : profit= 20, weight= 19
Name=      98_6 : profit= 18, weight= 20
Name=      98_8 : profit= 17, weight= 22
Name=      98_5 : profit=  9, weight= 17
Name=      98_4 : profit=  8, weight= 16
Name=      98_2 : profit=  7, weight=  8
Name=      98_1 : profit=  5, weight= 12
Name=      98_3 : profit=  4, weight=  5
Group[99]
Name=     99_29 : profit=217, weight= 71
Name=     99_26 : profit=210, weight= 73
Name=     99_27 : profit=195, weight= 66
Name=     99_28 : profit=195, weight= 69
Name=     99_30 : profit=188, weight= 66
Name=     99_23 : profit=149, weight= 61
Name=     99_21 : profit=142, weight= 58
Name=     99_24 : profit=137, weight= 56
Name=     99_22 : profit=134, weight= 56
Name=     99_25 : profit=131, weight= 57
Name=     99_16 : profit= 70, weight= 49
Name=     99_19 : profit= 69, weight= 49
Name=     99_18 : profit= 68, weight= 46
Name=     99_17 : profit= 67, weight= 47
Name=     99_20 : profit= 62, weight= 44
Name=     99_14 : profit= 51, weight= 43
Name=     99_13 : profit= 47, weight= 43
Name=     99_12 : profit= 45, weight= 40
Name=     99_11 : profit= 43, weight= 33
Name=     99_15 : profit= 40, weight= 34
Name=     99_10 : profit= 37, weight= 31
Name=      99_8 : profit= 31, weight= 27
Name=      99_6 : profit= 26, weight= 20
Name=      99_7 : profit= 21, weight= 23
Name=      99_9 : profit= 20, weight= 20
Name=      99_2 : profit= 16, weight= 16
Name=      99_4 : profit= 16, weight= 14
Name=      99_5 : profit= 15, weight= 16
Name=      99_1 : profit=  8, weight=  6
Name=      99_3 : profit=  8, weight= 13

total_profit=205442/5, total_cost=10000

DP_Cell address : 0x7f881a5007d0  Use?:1
profit=3710, weight= 93
Name=      1_27 : profit=129, weight= 46
Name=      1_29 : profit=136, weight= 47
Name=    (null) : profit=  0, weight=  0
DP_Cell address : 0x7f881a4345e0  Use?:1
profit=3495, weight= 50
Name=      3_27 : profit=233, weight= 50
Name=    (null) : profit=  0, weight=  0
DP_Cell address : 0x7f881a701900  Use?:1
profit=15268, weight=231
Name=      4_29 : profit=245, weight= 42
Name=      4_27 : profit=276, weight= 45
Name=      4_28 : profit=285, weight= 48
Name=      4_26 : profit=286, weight= 48
Name=      4_30 : profit=296, weight= 48
Name=    (null) : profit=  0, weight=  0
DP_Cell address : 0x7f881a600350  Use?:1
profit=14597, weight=239
Name=      5_29 : profit=254, weight= 47
Name=      5_30 : profit=259, weight= 47
Name=      5_27 : profit=263, weight= 47
Name=      5_26 : profit=269, weight= 47
Name=      5_28 : profit=282, weight= 51
Name=    (null) : profit=  0, weight=  0
DP_Cell address : 0x7f881a4352a0  Use?:1
profit=2655, weight= 57
Name=      6_28 : profit=177, weight= 57
Name=    (null) : profit=  0, weight=  0
DP_Cell address : 0x7f881a5046f0  Use?:1
profit=6286, weight= 90
Name=      7_29 : profit=219, weight= 44
Name=      7_27 : profit=230, weight= 46
Name=    (null) : profit=  0, weight=  0
DP_Cell address : 0x7f881a602b20  Use?:1
profit=9256, weight= 22
Name=       9_4 : profit=122, weight=  8
Name=       9_2 : profit=258, weight=  8
Name=       9_1 : profit=332, weight=  6
Name=    (null) : profit=  0, weight=  0
DP_Cell address : 0x7f881a506e90  Use?:1
profit=19646, weight=318
Name=     11_30 : profit=337, weight= 61
Name=     11_28 : profit=338, weight= 61
Name=     11_26 : profit=345, weight= 61
Name=     11_29 : profit=377, weight= 67
Name=     11_27 : profit=389, weight= 68
Name=    (null) : profit=  0, weight=  0
DP_Cell address : 0x7f881a50a2c0  Use?:1
profit=10704, weight=282
Name=     12_30 : profit=213, weight= 69
Name=     12_27 : profit=218, weight= 69
Name=     12_29 : profit=225, weight= 72
Name=     12_28 : profit=236, weight= 72
Name=    (null) : profit=  0, weight=  0
DP_Cell address : 0x7f881a706b30  Use?:1
profit=11676, weight=215
Name=     13_28 : profit=229, weight= 51
Name=     13_27 : profit=234, weight= 54
Name=     13_26 : profit=240, weight= 53
Name=     13_29 : profit=270, weight= 57
Name=    (null) : profit=  0, weight=  0
DP_Cell address : 0x7f881a50f230  Use?:1
profit=10582, weight=322
Name=     15_22 : profit=114, weight= 50
Name=     15_26 : profit=197, weight= 66
Name=     15_29 : profit=203, weight= 66
Name=     15_28 : profit=209, weight= 67
Name=     15_30 : profit=239, weight= 73
Name=    (null) : profit=  0, weight=  0
DP_Cell address : 0x7f881a7084b0  Use?:1
profit=900, weight= 33
Name=     16_11 : profit= 60, weight= 33
Name=    (null) : profit=  0, weight=  0
DP_Cell address : 0x7f881a7078c0  Use?:1
profit=11868, weight=229
Name=     17_27 : profit=229, weight= 52
Name=     17_30 : profit=253, weight= 59
Name=     17_26 : profit=253, weight= 59
Name=     17_29 : profit=254, weight= 59
Name=    (null) : profit=  0, weight=  0
DP_Cell address : 0x7f881a70aa70  Use?:1
profit=10116, weight=158
Name=     19_28 : profit=194, weight= 36
Name=     19_30 : profit=202, weight= 38
Name=     19_29 : profit=214, weight= 40
Name=     19_26 : profit=233, weight= 44
Name=    (null) : profit=  0, weight=  0
DP_Cell address : 0x7f881a70c940  Use?:1
profit=16506, weight= 26
Name=      20_4 : profit=339, weight= 13
Name=      20_2 : profit=840, weight= 13
Name=    (null) : profit=  0, weight=  0
DP_Cell address : 0x7f881a604620  Use?:1
profit=1155, weight=  6
Name=      21_2 : profit= 77, weight=  6
Name=    (null) : profit=  0, weight=  0
DP_Cell address : 0x7f881a604f80  Use?:1
profit=6874, weight=100
Name=     24_30 : profit=240, weight= 50
Name=     24_28 : profit=251, weight= 50
Name=    (null) : profit=  0, weight=  0
DP_Cell address : 0x7f881a6089c0  Use?:1
profit=5026, weight=100
Name=     25_22 : profit=153, weight= 46
Name=     25_27 : profit=206, weight= 54
Name=    (null) : profit=  0, weight=  0
DP_Cell address : 0x7f881a710150  Use?:1
profit=19152, weight=251
Name=     27_26 : profit=385, weight= 62
Name=     27_29 : profit=395, weight= 62
Name=     27_27 : profit=404, weight= 63
Name=     27_28 : profit=412, weight= 64
Name=    (null) : profit=  0, weight=  0
DP_Cell address : 0x7f881a712090  Use?:1
profit=9685, weight=148
Name=     28_29 : profit=242, weight= 49
Name=     28_28 : profit=244, weight= 48
Name=     28_30 : profit=259, weight= 51
Name=    (null) : profit=  0, weight=  0
DP_Cell address : 0x7f881a715450  Use?:1
profit=9912, weight=177
Name=     29_29 : profit=185, weight= 41
Name=     29_30 : profit=201, weight= 44
Name=     29_28 : profit=220, weight= 46
Name=     29_27 : profit=220, weight= 46
Name=    (null) : profit=  0, weight=  0
DP_Cell address : 0x7f881a60b190  Use?:1
profit=10920, weight=172
Name=     30_26 : profit=273, weight= 56
Name=     30_30 : profit=278, weight= 58
Name=     30_27 : profit=289, weight= 58
Name=    (null) : profit=  0, weight=  0
DP_Cell address : 0x7f881a718a80  Use?:1
profit=3285, weight= 49
Name=     31_27 : profit=219, weight= 49
Name=    (null) : profit=  0, weight=  0
DP_Cell address : 0x7f881a4388e0  Use?:1
profit=6510, weight=134
Name=     32_26 : profit=222, weight= 65
Name=     32_30 : profit=243, weight= 69
Name=    (null) : profit=  0, weight=  0
DP_Cell address : 0x7f881a71cc40  Use?:1
profit=18552, weight=231
Name=     33_27 : profit=372, weight= 56
Name=     33_26 : profit=380, weight= 57
Name=     33_30 : profit=394, weight= 58
Name=     33_28 : profit=400, weight= 60
Name=    (null) : profit=  0, weight=  0
DP_Cell address : 0x7f881a71d680  Use?:1
profit=6398, weight=124
Name=     34_27 : profit=221, weight= 61
Name=     34_26 : profit=236, weight= 63
Name=    (null) : profit=  0, weight=  0
DP_Cell address : 0x7f881a71fb10  Use?:1
profit=2520, weight= 55
Name=     35_28 : profit=168, weight= 55
Name=    (null) : profit=  0, weight=  0
DP_Cell address : 0x7f881a513ca0  Use?:1
profit=3105, weight= 50
Name=     36_24 : profit=207, weight= 50
Name=    (null) : profit=  0, weight=  0
DP_Cell address : 0x7f881a60d840  Use?:1
profit=11297, weight=155
Name=     37_30 : profit=281, weight= 51
Name=     37_29 : profit=285, weight= 51
Name=     37_28 : profit=303, weight= 53
Name=    (null) : profit=  0, weight=  0
DP_Cell address : 0x7f881a60db00  Use?:1
profit=16456, weight=316
Name=     38_30 : profit=268, weight= 55
Name=     38_27 : profit=288, weight= 61
Name=     38_28 : profit=307, weight= 65
Name=     38_29 : profit=316, weight= 67
Name=     38_26 : profit=317, weight= 68
Name=    (null) : profit=  0, weight=  0
DP_Cell address : 0x7f881a60e780  Use?:1
profit=3195, weight= 59
Name=     39_29 : profit=213, weight= 59
Name=    (null) : profit=  0, weight=  0
DP_Cell address : 0x7f881a724f20  Use?:1
profit=4382, weight= 96
Name=     40_18 : profit=109, weight= 38
Name=     40_27 : profit=204, weight= 58
Name=    (null) : profit=  0, weight=  0
DP_Cell address : 0x7f881a60e020  Use?:1
profit=9588, weight=260
Name=     41_27 : profit=187, weight= 61
Name=     41_26 : profit=194, weight= 63
Name=     41_28 : profit=202, weight= 66
Name=     41_30 : profit=216, weight= 70
Name=    (null) : profit=  0, weight=  0
DP_Cell address : 0x7f881a517030  Use?:1
profit=13893, weight=264
Name=     42_25 : profit=176, weight= 46
Name=     42_26 : profit=264, weight= 53
Name=     42_28 : profit=267, weight= 55
Name=     42_27 : profit=274, weight= 54
Name=     42_30 : profit=282, weight= 56
Name=    (null) : profit=  0, weight=  0
DP_Cell address : 0x7f881a611890  Use?:1
profit=6994, weight=123
Name=     43_28 : profit=166, weight= 40
Name=     43_30 : profit=176, weight= 40
Name=     43_26 : profit=196, weight= 43
Name=    (null) : profit=  0, weight=  0
DP_Cell address : 0x7f881a612c40  Use?:1
profit=3375, weight= 66
Name=     44_27 : profit=225, weight= 66
Name=    (null) : profit=  0, weight=  0
DP_Cell address : 0x7f881a51b060  Use?:1
profit=4060, weight= 93
Name=      45_9 : profit= 46, weight= 18
Name=     45_27 : profit=244, weight= 75
Name=    (null) : profit=  0, weight=  0
DP_Cell address : 0x7f881a724460  Use?:1
profit=3060, weight= 51
Name=     46_28 : profit=204, weight= 51
Name=    (null) : profit=  0, weight=  0
DP_Cell address : 0x7f881a72aac0  Use?:1
profit=8034, weight=166
Name=     48_27 : profit=198, weight= 55
Name=     48_30 : profit=209, weight= 55
Name=     48_26 : profit=211, weight= 56
Name=    (null) : profit=  0, weight=  0
DP_Cell address : 0x7f881a51e120  Use?:1
profit=13310, weight=234
Name=     49_25 : profit=179, weight= 41
Name=     49_30 : profit=242, weight= 47
Name=     49_29 : profit=260, weight= 50
Name=     49_27 : profit=261, weight= 47
Name=     49_26 : profit=268, weight= 49
Name=    (null) : profit=  0, weight=  0
DP_Cell address : 0x7f881a616780  Use?:1
profit=4650, weight= 43
Name=     50_30 : profit=310, weight= 43
Name=    (null) : profit=  0, weight=  0
DP_Cell address : 0x7f881a51f110  Use?:1
profit=9352, weight=133
Name=     51_30 : profit=322, weight= 65
Name=     51_29 : profit=346, weight= 68
Name=    (null) : profit=  0, weight=  0
DP_Cell address : 0x7f881a6188a0  Use?:1
profit=19665, weight= 14
Name=      52_5 : profit=1311, weight= 14
Name=    (null) : profit=  0, weight=  0
DP_Cell address : 0x7f881a72a960  Use?:1
profit=2280, weight= 56
Name=     53_29 : profit=152, weight= 56
Name=    (null) : profit=  0, weight=  0
DP_Cell address : 0x7f881a730930  Use?:1
profit=16272, weight=254
Name=     54_30 : profit=325, weight= 60
Name=     54_28 : profit=331, weight= 63
Name=     54_29 : profit=337, weight= 63
Name=     54_26 : profit=363, weight= 68
Name=    (null) : profit=  0, weight=  0
DP_Cell address : 0x7f881a521460  Use?:1
profit=14378, weight=169
Name=     58_29 : profit=360, weight= 55
Name=     58_26 : profit=364, weight= 56
Name=     58_27 : profit=382, weight= 58
Name=    (null) : profit=  0, weight=  0
DP_Cell address : 0x7f881a61a8a0  Use?:1
profit=10049, weight=180
Name=     59_28 : profit=250, weight= 58
Name=     59_27 : profit=256, weight= 60
Name=     59_26 : profit=267, weight= 62
Name=    (null) : profit=  0, weight=  0
DP_Cell address : 0x7f881a522080  Use?:1
profit=12084, weight=215
Name=     60_30 : profit=245, weight= 52
Name=     60_27 : profit=247, weight= 52
Name=     60_26 : profit=251, weight= 55
Name=     60_29 : profit=264, weight= 56
Name=    (null) : profit=  0, weight=  0
DP_Cell address : 0x7f881a4396e0  Use?:1
profit=4050, weight= 63
Name=     61_28 : profit=270, weight= 63
Name=    (null) : profit=  0, weight=  0
DP_Cell address : 0x7f881a525e80  Use?:1
profit=5544, weight= 93
Name=     64_27 : profit=190, weight= 45
Name=     64_28 : profit=206, weight= 48
Name=    (null) : profit=  0, weight=  0
DP_Cell address : 0x7f881a52c040  Use?:1
profit=4270, weight= 88
Name=     66_16 : profit=147, weight= 42
Name=     66_17 : profit=158, weight= 46
Name=    (null) : profit=  0, weight=  0
DP_Cell address : 0x7f881a73c260  Use?:1
profit=5362, weight=123
Name=     68_26 : profit=191, weight= 60
Name=     68_30 : profit=192, weight= 63
Name=    (null) : profit=  0, weight=  0
DP_Cell address : 0x7f881a61c3d0  Use?:1
profit=6305, weight=163
Name=     69_30 : profit=156, weight= 53
Name=     69_26 : profit=161, weight= 53
Name=     69_28 : profit=168, weight= 57
Name=    (null) : profit=  0, weight=  0
DP_Cell address : 0x7f881a530300  Use?:1
profit=3690, weight= 11
Name=      70_3 : profit=246, weight= 11
Name=    (null) : profit=  0, weight=  0
DP_Cell address : 0x7f881a43c9e0  Use?:1
profit=6818, weight=107
Name=     71_30 : profit=241, weight= 53
Name=     71_26 : profit=246, weight= 54
Name=    (null) : profit=  0, weight=  0
DP_Cell address : 0x7f881a740520  Use?:1
profit=8148, weight=193
Name=     74_30 : profit=161, weight= 46
Name=     74_28 : profit=164, weight= 48
Name=     74_27 : profit=172, weight= 48
Name=     74_26 : profit=182, weight= 51
Name=    (null) : profit=  0, weight=  0
DP_Cell address : 0x7f881a61e4c0  Use?:1
profit=3225, weight= 52
Name=     75_30 : profit=215, weight= 52
Name=    (null) : profit=  0, weight=  0
DP_Cell address : 0x7f881a622320  Use?:1
profit=3878, weight= 17
Name=      78_4 : profit=120, weight= 11
Name=      78_3 : profit=157, weight=  6
Name=    (null) : profit=  0, weight=  0
DP_Cell address : 0x7f881a43fdb0  Use?:1
profit=6594, weight=108
Name=     80_24 : profit=194, weight= 49
Name=     80_28 : profit=277, weight= 59
Name=    (null) : profit=  0, weight=  0
DP_Cell address : 0x7f881a7445f0  Use?:1
profit=13520, weight=174
Name=     81_21 : profit=302, weight= 52
Name=     81_25 : profit=322, weight= 55
Name=     81_26 : profit=416, weight= 67
Name=    (null) : profit=  0, weight=  0
DP_Cell address : 0x7f881a540630  Use?:1
profit=8976, weight=155
Name=     84_24 : profit=167, weight= 35
Name=     84_25 : profit=171, weight= 36
Name=     84_26 : profit=190, weight= 40
Name=     84_28 : profit=220, weight= 44
Name=    (null) : profit=  0, weight=  0
DP_Cell address : 0x7f881a623420  Use?:1
profit=6846, weight= 99
Name=     85_24 : profit=199, weight= 44
Name=     85_29 : profit=290, weight= 55
Name=    (null) : profit=  0, weight=  0
DP_Cell address : 0x7f881a543950  Use?:1
profit=8840, weight=130
Name=     86_28 : profit=221, weight= 41
Name=     86_27 : profit=228, weight= 44
Name=     86_29 : profit=231, weight= 45
Name=    (null) : profit=  0, weight=  0
DP_Cell address : 0x7f881a5453f0  Use?:1
profit=7553, weight=136
Name=     88_30 : profit=182, weight= 44
Name=     88_27 : profit=194, weight= 44
Name=     88_28 : profit=205, weight= 48
Name=    (null) : profit=  0, weight=  0
DP_Cell address : 0x7f881a440170  Use?:1
profit=2250, weight= 43
Name=     89_22 : profit=150, weight= 43
Name=    (null) : profit=  0, weight=  0
DP_Cell address : 0x7f881a746fa0  Use?:1
profit=8528, weight=177
Name=     90_27 : profit=210, weight= 57
Name=     90_26 : profit=217, weight= 59
Name=     90_29 : profit=229, weight= 61
Name=    (null) : profit=  0, weight=  0
DP_Cell address : 0x7f881a625130  Use?:1
profit=10322, weight=173
Name=     91_22 : profit=171, weight= 47
Name=     91_28 : profit=303, weight= 61
